Date, Close/Last, Volume, Open, High, Low
10/06/2016, $73.04, 3262275, $73.63, $73.75, $72.39
10/05/2016, $73.7, 3125905, $73.01, $74.07, $73.01
10/04/2016, $72.76, 4098395, $72.46, $73.23, $72.26
10/03/2016, $72.13, 3557371, $71.6, $72.68, $71.56
09/30/2016, $71.83, 3198592, $70.87, $72.19, $70.63
09/29/2016, $70.36, 3164523, $71.62, $72, $69.49
09/28/2016, $71.75, 2498563, $71.78, $72.09, $70.81
09/27/2016, $71.8, 2404833, $70.48, $71.83, $70.15
09/26/2016, $70.81, 3075322, $71.23, $71.65, $70.6
09/23/2016, $71.28, 3099447, $71.74, $72.25, $71.25
09/22/2016, $72.14, 3290825, $71.77, $72.22, $71.66
09/21/2016, $71.68, 4076364, $70.77, $71.78, $70.57
09/20/2016, $70.56, 2514869, $71.45, $71.7, $70.38
09/19/2016, $70.98, 3156013, $70.56, $71.33, $70.42
09/16/2016, $70.21, 3214883, $70.54, $70.61, $69.78
09/15/2016, $70.99, 3097513, $70.48, $71.115, $69.69
09/14/2016, $70.59, 2775638, $71.1, $71.31, $70.28
09/13/2016, $71.22, 3503958, $71.51, $71.96, $70.54
09/12/2016, $72.5, 3288816, $71.12, $72.77, $70.44
09/09/2016, $71.65, 4061947, $72.02, $72.35, $71.61
09/08/2016, $72.28, 2686057, $71.63, $72.43, $71.49
09/07/2016, $71.77, 2523084, $70.61, $71.795, $70.445
09/06/2016, $70.99, 2561377, $71.61, $71.66, $70.54
09/02/2016, $71.64, 2448155, $71.24, $71.92, $70.87
09/01/2016, $71.08, 5574094, $71.6, $72.09, $70.18
08/31/2016, $71.6, 6129403, $70.39, $71.72, $70.385
08/30/2016, $70.33, 3091201, $69.68, $70.61, $69.63
08/29/2016, $69.63, 3015179, $69.13, $70.055, $68.89
08/26/2016, $69.16, 2191910, $69, $69.64, $68.75
08/25/2016, $68.77, 1732465, $68.35, $69.0999, $68.27
08/24/2016, $68.62, 2025576, $68.86, $69.335, $68.465
08/23/2016, $68.79, 1868162, $68.93, $69.32, $68.79
08/22/2016, $68.68, 1878159, $68.53, $68.81, $68.08
08/19/2016, $68.56, 2473532, $68.04, $68.68, $67.99
08/18/2016, $68.21, 2443752, $68.29, $68.58, $68.11
08/17/2016, $68.29, 2810221, $68.5, $68.66, $67.965
08/16/2016, $68.62, 2657291, $68.27, $68.955, $68.2
08/15/2016, $68.61, 2741743, $68.02, $68.91, $68.02
08/12/2016, $68, 2098839, $67.47, $68.06, $67.18
08/11/2016, $67.94, 2660210, $67.04, $68.02, $66.81
08/10/2016, $66.85, 2345605, $67.74, $67.83, $66.615
08/09/2016, $67.78, 1793520, $68.13, $68.2, $67.56
08/08/2016, $68.17, 1749751, $68.23, $68.825, $67.95
08/05/2016, $68.1, 3695902, $67.1, $68.345, $67.1
08/04/2016, $66.2, 2197445, $66.22, $66.6501, $66.08
08/03/2016, $66.55, 3965395, $66.15, $66.98, $66
08/02/2016, $66.3, 4409080, $66.9, $67.09, $66
08/01/2016, $67.03, 3418505, $67.28, $67.525, $66.68
07/29/2016, $67.08, 3632594, $67.19, $67.72, $67.04
07/28/2016, $67.48, 3079711, $67.49, $67.75, $66.78
07/27/2016, $67.91, 3110074, $67.53, $68.49, $67.37
07/26/2016, $67.69, 2990220, $67.3, $67.98, $66.92
07/25/2016, $67.34, 4366418, $66.86, $67.87, $66.751
07/22/2016, $67.03, 8632388, $66.5, $67.33, $65
07/21/2016, $67.99, 3548366, $67.44, $68.4654, $67.24
07/20/2016, $67.61, 2895111, $68.04, $68.17, $67.16
07/19/2016, $67.73, 2136019, $67.97, $68.1109, $67.51
07/18/2016, $68.12, 2240282, $68.45, $68.54, $67.82
07/15/2016, $68.15, 5761580, $69.09, $69.18, $67.72
07/14/2016, $68.85, 3283923, $69.31, $69.5, $68.13
07/13/2016, $67.94, 3611310, $67.74, $68.23, $66.95
07/12/2016, $67.85, 4975376, $67.03, $68.11, $66.9901
07/11/2016, $66.26, 4910203, $65.18, $66.38, $65.06
07/08/2016, $64.71, 4948976, $63.55, $64.94, $63.13
07/07/2016, $61.89, 4644850, $61.2, $62.55, $61.2
07/06/2016, $61.28, 2840244, $60.25, $61.3, $59.66
07/05/2016, $60.86, 3330980, $62.14, $62.36, $60.65
07/01/2016, $62.96, 3152458, $63.48, $63.56, $62.73
06/30/2016, $63.51, 6389716, $62.42, $63.53, $61.42
06/29/2016, $61.92, 4470053, $60.57, $61.97, $60.21
06/28/2016, $59.66, 6530634, $59.25, $59.77, $58.66
06/27/2016, $58.15, 8952565, $60.84, $60.84, $58.025
06/24/2016, $61.88, 8115275, $62.55, $64.28, $61.75
06/23/2016, $65.6, 2946709, $64.77, $65.65, $64.56
06/22/2016, $63.93, 2670221, $64.3, $64.84, $63.89
06/21/2016, $64.25, 4495985, $64.92, $64.99, $63.55
06/20/2016, $64.28, 5160233, $65.79, $65.95, $64.17
06/17/2016, $64.19, 6191224, $64.29, $64.8, $63.81
06/16/2016, $64.25, 5296275, $64.1, $64.45, $62.73
06/15/2016, $64.64, 9490891, $65.43, $66.23, $64.47
06/14/2016, $64.43, 14942230, $68.52, $68.52, $63.76
06/13/2016, $69, 2494267, $69.46, $70.42, $68.96
06/10/2016, $70.04, 2505962, $70.3, $70.55, $69.79
06/09/2016, $70.87, 2749905, $71.45, $71.46, $70.14
06/08/2016, $72.1, 3190462, $71.75, $72.56, $71.425
06/07/2016, $72.35, 2249660, $73, $73.06, $72.32
06/06/2016, $72.85, 2422667, $71.66, $73.33, $71.39
06/03/2016, $71.6, 3478324, $72.28, $72.38, $70.475
06/02/2016, $73.38, 1496215, $73.19, $73.38, $72.62
06/01/2016, $73.22, 1594382, $72.51, $73.32, $71.84
05/31/2016, $73.24, 2363154, $74.19, $74.35, $72.83
05/27/2016, $73.83, 2811291, $72.88, $73.83, $72.33
05/26/2016, $72.56, 1642449, $73.03, $73.16, $72.27
05/25/2016, $73.27, 2767093, $72.04, $73.53, $71.85
05/24/2016, $71.62, 2045989, $70.91, $71.85, $69.6
05/23/2016, $70.65, 1889851, $70.82, $71.49, $70.42
05/20/2016, $70.93, 2053038, $70.76, $71.57, $70.4601
05/19/2016, $70.53, 3460718, $70.38, $71.79, $69.88
05/18/2016, $70.98, 4339183, $68.83, $71.01, $68.66
05/17/2016, $68.83, 2679012, $68.88, $69.67, $68.41
05/16/2016, $69.28, 2678665, $68.53, $69.66, $68.38
05/13/2016, $68.71, 2459689, $69.15, $69.96, $68.325
05/12/2016, $69.36, 2109887, $70.17, $70.73, $68.84
05/11/2016, $70.35, 2411912, $70.83, $71.45, $70.35
05/10/2016, $71.14, 2651025, $70.01, $71.28, $69.9611
05/09/2016, $69.6, 2788863, $70.31, $70.37, $69.25
05/06/2016, $69.39, 3442611, $68.8, $69.43, $68.43
05/05/2016, $69.12, 5345417, $69.93, $70.33, $68.605
05/04/2016, $69.68, 4057479, $71.16, $71.17, $69.27
05/03/2016, $71.97, 2184355, $72.56, $72.71, $71.44
05/02/2016, $73.58, 2721511, $72.87, $73.73, $72
04/29/2016, $72.39, 2966520, $72.99, $73.29, $71.87
04/28/2016, $73.37, 2641846, $73.56, $74.26, $72.99
04/27/2016, $74.31, 6388657, $73.13, $74.5, $72.82
04/26/2016, $75.96, 2685404, $75.03, $76, $74.63
04/25/2016, $74.99, 2477968, $75.08, $75.47, $74.48
04/22/2016, $75.56, 1782961, $74.5, $75.73, $74.48
04/21/2016, $74.73, 2961835, $75.25, $76.3, $74.69
04/20/2016, $75.43, 4921496, $73.35, $75.55, $73.31
04/19/2016, $72.8, 2349124, $71.96, $72.89, $71.46
04/18/2016, $71.66, 1765395, $70.89, $71.9, $70.55
04/15/2016, $71.34, 2862527, $71.72, $72.24, $71.05
04/14/2016, $71.47, 2871446, $70.66, $72.18, $70.48
04/13/2016, $70.84, 3366104, $69, $70.87, $68.98
04/12/2016, $68.31, 2861984, $67.55, $68.46, $67.41
04/11/2016, $67.2, 3626242, $66.83, $67.7, $66.73
04/08/2016, $66.67, 2259823, $67.03, $67.72, $66.41
04/07/2016, $66.58, 2842932, $67.66, $67.98, $66.1
04/06/2016, $68.27, 3215866, $68.01, $68.42, $67.2
04/05/2016, $68.53, 3455207, $68.1, $68.95, $67.79
04/04/2016, $69.83, 1617444, $70.59, $70.89, $69.72
04/01/2016, $70.8, 2894871, $69.73, $70.97, $69.26
03/31/2016, $69.31, 3222698, $69.15, $69.79, $68.98
03/30/2016, $69.15, 2050165, $69.3, $70, $69.04
03/29/2016, $68.85, 4411692, $68.83, $68.96, $67.58
03/28/2016, $69.2, 1885053, $69.81, $69.97, $68.96
03/24/2016, $69.76, 2090443, $69.44, $69.78, $68.88
03/23/2016, $70.21, 2602726, $70.52, $70.7685, $70
03/22/2016, $70.46, 1904918, $70.28, $70.78, $69.95
03/21/2016, $70.81, 2381019, $70.31, $71.39, $70.08
03/18/2016, $70.57, 5089845, $69.82, $71.12, $69.53
03/17/2016, $69.5, 4067229, $69.05, $70.06, $68.59
03/16/2016, $69.38, 3274122, $69.21, $70.08, $68.85
03/15/2016, $69.32, 3395663, $69.29, $69.32, $68.31
03/14/2016, $69.93, 2550435, $70.78, $71.01, $69.73
03/11/2016, $71.03, 2358021, $70.19, $71.12, $70.01
03/10/2016, $69.23, 2155561, $69.18, $70, $68.12
03/09/2016, $68.7, 2508379, $69.04, $69.295, $68.25
03/08/2016, $68.49, 2713769, $68.85, $69.17, $68.01
03/07/2016, $69.52, 2002699, $68.94, $69.62, $68.78
03/04/2016, $69.59, 2939344, $69.81, $70.39, $68.96
03/03/2016, $69.66, 2444568, $68.97, $69.66, $68.69
03/02/2016, $69.14, 2396899, $68.02, $69.14, $67.74
03/01/2016, $67.99, 4131678, $66.67, $68, $66.15
02/29/2016, $65.73, 3403577, $66.93, $67.18, $65.7
02/26/2016, $67.2, 3105828, $66.73, $68.19, $66.64
02/25/2016, $66.42, 2642186, $65.76, $66.42, $64.87
02/24/2016, $65.41, 2894819, $64.77, $65.64, $63.45
02/23/2016, $65.72, 3487022, $67.61, $67.61, $65.32
02/22/2016, $67.76, 3007578, $66.44, $67.79, $66.4
02/19/2016, $65.73, 2456698, $65.5, $65.8786, $64.76
02/18/2016, $65.93, 4272147, $65.48, $66.68, $65.18
02/17/2016, $65.18, 3805987, $64.96, $66.045, $64.87
02/16/2016, $64.21, 4308951, $63.71, $65.13, $63.08
02/12/2016, $62.54, 5527946, $61.21, $62.84, $60.62
02/11/2016, $60.15, 4822988, $59.71, $60.88, $58.74
02/10/2016, $62.24, 3186352, $62.92, $64.12, $62.18
02/09/2016, $62.42, 4424033, $60.04, $62.93, $59.75
02/08/2016, $60.89, 3878252, $62.33, $62.45, $60.1
02/05/2016, $63.36, 3507643, $63.92, $64.63, $62.64
02/04/2016, $63.73, 4308524, $63, $64.36, $62.84
02/03/2016, $63.15, 6037265, $63.66, $64.01, $59.86
02/02/2016, $63.21, 5195718, $63.83, $63.86, $62.82
02/01/2016, $65.01, 4320071, $65, $65.45, $63.79
01/29/2016, $65.62, 6379261, $63.49, $65.7, $63.2799
01/28/2016, $62.99, 6491523, $63.785, $63.785, $62.12
01/27/2016, $63.3, 8544711, $61.3, $64.59, $61.26
01/26/2016, $60.38, 5619696, $59.1, $60.495, $59.1
01/25/2016, $58.66, 5711461, $60.69, $61.01, $58.49
01/22/2016, $61.1, 4148140, $62.15, $62.6, $60.52
01/21/2016, $61.18, 3747311, $60.85, $62.3, $60.51
01/20/2016, $60.76, 5327847, $60.8, $61.37, $58.92
01/19/2016, $62.19, 3464465, $63.69, $63.7, $61.51
01/15/2016, $62.85, 4827325, $62, $63.46, $61.84
01/14/2016, $64.6, 4572855, $64.01, $65.11, $62.51
01/13/2016, $63.64, 5405988, $66.28, $66.66, $63.41
01/12/2016, $65.8, 3680302, $65.56, $65.97, $64.68
01/11/2016, $64.76, 3416848, $64.82, $65.54, $64
01/08/2016, $64.23, 4732346, $65.75, $65.89, $64.07
01/07/2016, $65.08, 5638288, $66.34, $67, $64.85
01/06/2016, $68.55, 4223296, $68.55, $69.6897, $67.98
01/05/2016, $69.46, 5216126, $69.43, $70.55, $68.7
01/04/2016, $70.74, 3636193, $70.77, $70.91, $69.86
12/31/2015, $72.18, 1721977, $72.71, $73.26, $72.16
12/30/2015, $73.21, 1414606, $73.62, $73.8, $73.16
12/29/2015, $73.79, 1506719, $73.6, $73.9899, $73.19
12/28/2015, $73.15, 1569805, $73.15, $73.42, $72.28
12/24/2015, $73.52, 810748, $73.68, $73.895, $73.263
12/23/2015, $73.69, 2361065, $73.17, $73.92, $72.96
12/22/2015, $72.77, 3367315, $72.62, $73.01, $71.1
12/21/2015, $72.58, 2503324, $73.04, $73.5, $71.95
12/18/2015, $72.47, 5078888, $73.92, $73.92, $72.32
12/17/2015, $74.38, 2890259, $76.55, $76.74, $74.28
12/16/2015, $76.36, 4174910, $76.19, $76.55, $74.4001
12/15/2015, $75.37, 3039255, $74.27, $75.52, $74.08
12/14/2015, $73.31, 3443802, $73.81, $74.675, $72.49
12/11/2015, $73.68, 2915396, $74.29, $74.55, $73.3
12/10/2015, $75.61, 2428707, $75.39, $76.45, $75.18
12/09/2015, $75.42, 3517598, $76.37, $77.24, $74.88
12/08/2015, $76.86, 2630477, $77.45, $77.73, $76.54
12/07/2015, $78.33, 2262547, $78.73, $79.06, $77.82
12/04/2015, $79.37, 2665059, $77.91, $79.56, $77.4
12/03/2015, $77.33, 3035681, $79.1, $79.1, $77.05
12/02/2015, $78.77, 2570618, $79.61, $79.96, $78.65
12/01/2015, $79.82, 2204903, $79.04, $79.86, $78.76
11/30/2015, $78.51, 2961391, $79.08, $79.5, $78.37
11/27/2015, $79, 908041, $78.98, $79.25, $78.27
11/25/2015, $79.04, 1775877, $78.85, $79.16, $78.4
11/24/2015, $78.63, 2570087, $78.1, $79.02, $77.61
11/23/2015, $78.82, 1969912, $79.55, $79.55, $78.79
11/20/2015, $79.46, 3013740, $80.07, $80.17, $78.88
11/19/2015, $79.58, 3751659, $78.53, $79.98, $78.53
11/18/2015, $78.29, 3698511, $76.95, $78.31, $76.6
11/17/2015, $76.37, 3353493, $77.8, $77.85, $76.32
11/16/2015, $77.9, 2654030, $76.95, $77.9, $76.68
11/13/2015, $76.97, 2817728, $77.14, $77.86, $76.71
11/12/2015, $77.38, 3422870, $78.33, $78.33, $77.19
11/11/2015, $78.87, 2425337, $79.76, $79.93, $78.69
11/10/2015, $79.38, 2801035, $80.28, $80.77, $79.37
11/09/2015, $80.45, 2590154, $81.34, $81.59, $80.11
11/06/2015, $81.42, 3579089, $81.23, $81.62, $80.4
11/05/2015, $79.55, 3377218, $80.82, $80.82, $79.54
11/04/2015, $80.55, 2290698, $80.83, $81.19, $80.39
11/03/2015, $80.88, 1950948, $79.76, $81.37, $79.75
11/02/2015, $80.22, 2281634, $79.37, $80.5, $79.22
10/30/2015, $78.9, 2706951, $80.55, $80.73, $78.82
10/29/2015, $80.2, 2011859, $80.88, $81.41, $79.9302
10/28/2015, $81.14, 2264243, $79.34, $81.19, $79.2
10/27/2015, $79.33, 1955320, $79.08, $79.59, $78.94
10/26/2015, $79.65, 3081876, $80.51, $80.93, $79.47
10/23/2015, $81.12, 6560658, $77.36, $81.41, $77.18
10/22/2015, $74.94, 4233536, $73.78, $76.38, $73.78
10/21/2015, $73.68, 3236062, $75.01, $75.3, $73.61
10/20/2015, $74.58, 2173521, $74.54, $75.16, $74.42
10/19/2015, $74.64, 2429382, $74.14, $74.88, $73.97
10/16/2015, $74.67, 2714243, $74.95, $75.085, $74.16
10/15/2015, $74.52, 2594440, $73.18, $74.54, $72.63
10/14/2015, $72.56, 3287386, $74, $74.05, $72.33
10/13/2015, $73.94, 2340866, $74.07, $74.57, $73.63
10/12/2015, $74.25, 1729888, $74.65, $74.88, $74.0053
10/09/2015, $74.45, 2209519, $75.35, $75.71, $74.24
10/08/2015, $75.05, 2422083, $74.55, $75.26, $73.87
10/07/2015, $74.96, 2340476, $75.68, $76.17, $74.66
10/06/2015, $75.22, 2336611, $74.9, $75.69, $74.67
10/05/2015, $75.3, 2538711, $73.36, $75.64, $73.36
10/02/2015, $72.87, 3122448, $71.21, $72.87, $70.17
10/01/2015, $72.94, 4220967, $72.63, $73.02, $71.76
09/30/2015, $72.52, 2689567, $72.72, $72.86, $71.76
09/29/2015, $71.55, 2837874, $72.12, $72.49, $71.042
09/28/2015, $72.17, 1991714, $73.58, $73.95, $72.1
09/25/2015, $74.05, 2522242, $74.22, $74.73, $73.84
09/24/2015, $73.12, 3693157, $72.6, $73.24, $72.18
09/23/2015, $73.5, 2096749, $74.08, $74.08, $73.19
09/22/2015, $73.68, 2188041, $73.52, $73.78, $72.95
09/21/2015, $74.58, 2220815, $74.21, $75.02, $74.08
09/18/2015, $73.56, 4955717, $74.84, $74.88, $73.34
09/17/2015, $75.89, 2719792, $77.29, $77.7, $75.56
09/16/2015, $77.28, 2869636, $76.58, $77.41, $76.185
09/15/2015, $76.36, 3328336, $76, $76.8, $75.92
09/14/2015, $75.76, 2656238, $75.81, $76.34, $75.29
09/11/2015, $75.65, 2324399, $75.59, $75.89, $74.91
09/10/2015, $75.87, 2530875, $75.46, $76.43, $75.39
09/09/2015, $75.86, 2254248, $77.52, $77.98, $75.69
09/08/2015, $76.79, 2613038, $76, $76.8, $75.71
09/04/2015, $74.83, 2249796, $74.95, $75.32, $74.17
09/03/2015, $76.16, 2940585, $75.99, $77.35, $75.69
09/02/2015, $75.3, 2580141, $75.54, $75.939, $74.18
09/01/2015, $74.32, 2812742, $75.68, $76.07, $73.86
08/31/2015, $77.75, 2674282, $77.02, $78.11, $76.67
08/28/2015, $77.32, 2262219, $77.07, $77.52, $76.75
08/27/2015, $77.36, 4716854, $75.81, $77.63, $75.55
08/26/2015, $74.75, 3699864, $73.62, $74.91, $72.45
08/25/2015, $72.25, 3568349, $75.79, $75.85, $72.2
08/24/2015, $73.53, 4382570, $71.79, $75.87, $67.73
08/21/2015, $76.62, 4210274, $78.29, $78.82, $76.62
08/20/2015, $79.04, 2890709, $79.3, $79.77, $79.01
08/19/2015, $80.12, 4638194, $80.66, $80.87, $79.74
08/18/2015, $81.26, 2415339, $81.61, $82.08, $80.89
08/17/2015, $81.65, 2020164, $80.69, $81.78, $80.5
08/14/2015, $81.27, 1966952, $80.33, $81.36, $80.3
08/13/2015, $80.76, 2444847, $80.98, $81.42, $80.38
08/12/2015, $80.62, 3354408, $80.44, $80.8901, $79.13
08/11/2015, $80.87, 2543786, $81.71, $81.92, $80.43
08/10/2015, $82.49, 2303083, $81.47, $82.67, $81.302
08/07/2015, $80.82, 2878978, $81, $81.63, $80.265
08/06/2015, $81.14, 3196739, $81.54, $81.83, $80.86
08/05/2015, $81.86, 3937542, $81.95, $82.22, $81.33
08/04/2015, $81.38, 2087799, $81.63, $81.92, $81.255
08/03/2015, $81.63, 3392893, $81.46, $81.7, $80.79
07/31/2015, $81.3, 3677191, $81.58, $81.6, $80.9
07/30/2015, $81.5, 4276495, $80.22, $81.585, $80.11
07/29/2015, $79.62, 4626540, $78.94, $79.74, $78.89
07/28/2015, $78.65, 7524101, $79.25, $79.25, $77.795
07/27/2015, $78.61, 7188124, $78.04, $79.38, $77.9501
07/24/2015, $78.86, 16790870, $83.54, $83.9, $78.23
07/23/2015, $90.77, 2636245, $91.62, $91.8, $90.6
07/22/2015, $91.65, 2484577, $91.62, $92.1, $91.28
07/21/2015, $91.71, 2522032, $91.42, $92.06, $91.2
07/20/2015, $91.44, 2377211, $91.08, $91.85, $90.58
07/17/2015, $90.99, 2402086, $90.63, $91.02, $90.265
07/16/2015, $90.96, 2067274, $90.65, $91.08, $90.51
07/15/2015, $90.1, 2211271, $89.74, $90.56, $89.04
07/14/2015, $89.02, 1783767, $88.73, $89.22, $88.58
07/13/2015, $89.03, 2058801, $88.53, $89.09, $88.11
07/10/2015, $87.67, 1723577, $87.82, $88.08, $87.1
07/09/2015, $86.73, 2025755, $87.22, $87.61, $86.7
07/08/2015, $86.21, 2361747, $87.39, $87.54, $86.12
07/07/2015, $87.89, 2581668, $87.67, $87.96, $86.35
07/06/2015, $87.75, 1999440, $87.41, $88, $87.25
07/02/2015, $88.32, 1903697, $88.72, $89.07, $88.02
07/01/2015, $88.6, 2728918, $89.01, $89.01, $88.19
06/30/2015, $87.97, 2827527, $88.52, $88.75, $87.71
06/29/2015, $87.75, 3131037, $87.87, $88.55, $87.66
06/26/2015, $89.06, 3244000, $89.16, $89.32, $88.79
06/25/2015, $88.85, 2431729, $89.48, $90.1, $88.52
06/24/2015, $89.09, 2153771, $89.31, $89.6456, $89.07
06/23/2015, $89.38, 1881231, $89.93, $89.99, $89.17
06/22/2015, $89.32, 2141052, $89, $89.5, $88.96
06/19/2015, $88.42, 3604848, $88.15, $88.76, $88.02
06/18/2015, $88.52, 2655612, $88.16, $88.65, $87.71
06/17/2015, $87.84, 2870436, $88.49, $88.49, $87.71
06/16/2015, $88.07, 2250457, $87.37, $88.12, $87.18
06/15/2015, $87.49, 2810064, $86.78, $87.59, $86.78
06/12/2015, $87.57, 2627504, $87.47, $87.78, $87.12
06/11/2015, $87.66, 2939069, $86.99, $87.94, $86.74
06/10/2015, $86.93, 4359677, $85.8, $86.99, $85.4
06/09/2015, $85.57, 2353670, $84.74, $85.72, $84.59
06/08/2015, $84.94, 3476658, $85.08, $85.37, $84.69
06/05/2015, $84.94, 3965382, $83.89, $85.01, $83.73
06/04/2015, $83.19, 3164012, $83.55, $84.28, $83.05
06/03/2015, $84.3, 2221364, $84, $84.912, $83.98
06/02/2015, $83.95, 2427899, $83.44, $84.3, $83.27
06/01/2015, $83.39, 2129335, $83.8, $84.04, $83.13
05/29/2015, $83.56, 2473589, $84.38, $84.52, $83.32
05/28/2015, $84.3, 1847862, $84.48, $84.72, $83.88
05/27/2015, $84.63, 2131580, $84.45, $85.045, $84.11
05/26/2015, $83.95, 2833589, $84.98, $84.98, $83.48
05/22/2015, $85.02, 1740838, $84.9, $85.36, $84.61
05/21/2015, $85.11, 2156252, $85.27, $85.44, $84.8
05/20/2015, $85.35, 2119107, $85.25, $85.68, $84.92
05/19/2015, $85.41, 2616302, $84.91, $85.55, $84.69
05/18/2015, $84.56, 1665580, $84.24, $84.715, $84
05/15/2015, $84.03, 3146217, $84.63, $84.74, $83.59
05/14/2015, $84.47, 2390780, $84.12, $84.5, $83.75
05/13/2015, $83.65, 2172307, $82.98, $83.71, $82.72
05/12/2015, $82.91, 2438862, $82.89, $83.155, $82.24
05/11/2015, $83.31, 2109461, $83.14, $83.66, $83
05/08/2015, $83.16, 2767448, $82.59, $83.355, $82.16
05/07/2015, $82.02, 3150832, $82.16, $82.32, $81.4
05/06/2015, $82.64, 3284637, $82.74, $82.99, $82
05/05/2015, $82.27, 2760834, $82, $83.035, $81.94
05/04/2015, $82.26, 1934767, $82, $82.43, $81.81
05/01/2015, $81.93, 2840021, $81.24, $81.99, $80.97
04/30/2015, $80.85, 4201151, $80.23, $80.85, $79.82
04/29/2015, $80.36, 1899864, $80.6, $80.99, $79.84
04/28/2015, $80.73, 1783539, $80.52, $80.92, $80.06
04/27/2015, $80.36, 2815742, $80.58, $81.07, $80.3
04/24/2015, $80.44, 3780660, $80.09, $81.06, $79.36
04/23/2015, $81.86, 2361599, $81.68, $82.34, $81.55
04/22/2015, $81.76, 2544289, $81.55, $81.89, $81.04
04/21/2015, $81.53, 2294923, $82.5, $82.61, $81.5
04/20/2015, $82.19, 1700001, $82.36, $82.64, $82.05
04/17/2015, $82, 2752229, $82.4, $82.62, $81.822
04/16/2015, $83.01, 2373380, $82.62, $83.21, $82.52
04/15/2015, $82.82, 3696215, $81.55, $82.96, $81.36
04/14/2015, $81.35, 2773697, $81.09, $81.47, $80.77
04/13/2015, $81.09, 1644170, $80.61, $81.33, $80.43
04/10/2015, $80.61, 2233387, $80.23, $80.66, $80.01
04/09/2015, $80.36, 1857790, $80.04, $80.41, $79.62
04/08/2015, $80.19, 2564228, $79.66, $81.04, $79.65
04/07/2015, $79.67, 2209413, $79.86, $80.28, $79.67
04/06/2015, $80.32, 2099331, $79.43, $80.84, $79.14
04/02/2015, $80.31, 1968462, $79.64, $80.44, $79.46
04/01/2015, $79.87, 3607550, $78.83, $80.04, $78.57
03/31/2015, $78.82, 2666749, $78.58, $79.185, $78.45
