Date, Close/Last, Volume, Open, High, Low
09/28/2016, $132.23, 1765142, $131.59, $132.36, $130.59
09/27/2016, $131.32, 1935927, $130.29, $131.74, $129.86
09/26/2016, $130.57, 2219881, $131.07, $131.58, $130.43
09/23/2016, $131.78, 2330280, $131.25, $132.2871, $131.01
09/22/2016, $131.87, 3243776, $131.45, $132.48, $131.17
09/21/2016, $130.56, 3222071, $128.18, $130.63, $128.18
09/20/2016, $127.79, 2628759, $127.95, $128.5, $127.57
09/19/2016, $127.48, 3168096, $127.5, $128.3, $127.27
09/16/2016, $126.7, 8035453, $127.71, $127.71, $126.34
09/15/2016, $127.77, 3476444, $127.57, $128.46, $126.9356
09/14/2016, $127.67, 3951823, $128.91, $129.31, $127.34
09/13/2016, $128.76, 4547587, $129.22, $130.02, $128.26
09/12/2016, $130.12, 6374607, $126.878, $130.68, $126.31
09/09/2016, $128.53, 4873501, $131.94, $131.94, $128.52
09/08/2016, $132.9, 2618277, $132.32, $132.91, $131.51
09/07/2016, $132.64, 2198386, $132.48, $133.08, $132
09/06/2016, $132.99, 4151744, $131.63, $132.99, $131.27
09/02/2016, $131.16, 2630747, $130.89, $131.96, $130.58
09/01/2016, $129.9, 2804244, $130.03, $130.03, $128.36
08/31/2016, $129.45, 3638997, $130.83, $130.83, $129.14
08/30/2016, $130.81, 3429170, $133.19, $133.44, $130.68
08/29/2016, $132.9, 2380035, $132.72, $133.58, $132.32
08/26/2016, $132.23, 1973740, $133.5, $134.08, $131.82
08/25/2016, $132.98, 1921316, $133.3, $133.3, $132.42
08/24/2016, $133.29, 2133381, $134.01, $134.65, $133.07
08/23/2016, $134.14, 3481763, $135.32, $136.37, $133.6414
08/22/2016, $134.99, 2520722, $134.3, $135.67, $133.84
08/19/2016, $134.44, 1921105, $134.5, $135, $133.84
08/18/2016, $135, 2030826, $134.72, $135.96, $134.53
08/17/2016, $134.72, 2854557, $134.85, $134.99, $134.111
08/16/2016, $135, 2759078, $134.15, $135.21, $133.4
08/15/2016, $134.66, 2812630, $133.7, $135, $133.55
08/12/2016, $133.1, 2522021, $132.9, $133.78, $132.63
08/11/2016, $133, 2275672, $132.85, $133.56, $132.3
08/10/2016, $132.28, 2639061, $132.1, $133.53, $131.71
08/09/2016, $132.62, 3009761, $132.73, $132.99, $132.23
08/08/2016, $132.19, 2443744, $132.14, $132.95, $131.75
08/05/2016, $131.73, 3120136, $132.21, $132.44, $131.01
08/04/2016, $131.21, 3009006, $132, $132.55, $130.955
08/03/2016, $131.87, 2359133, $131.77, $132.4491, $131.62
08/02/2016, $131.6, 3156576, $132.95, $133.4, $131.35
08/01/2016, $133.21, 3067125, $133.21, $134.23, $132.7
07/29/2016, $133.66, 3559052, $133.05, $133.8, $132.3
07/28/2016, $133.01, 5142388, $135.4, $135.86, $132.55
07/27/2016, $135.96, 5657641, $136.14, $139.45, $135.71
07/26/2016, $134.85, 4656118, $132.9, $134.97, $132.51
07/25/2016, $132.94, 3078493, $133.18, $133.3016, $132.38
07/22/2016, $133.47, 4843475, $131.75, $133.49, $130.57
07/21/2016, $133.53, 2852483, $134.76, $134.98, $133.03
07/20/2016, $134.72, 2669691, $134.55, $135.18, $134.04
07/19/2016, $134.66, 3389931, $132.91, $135.67, $132.831
07/18/2016, $133.43, 3338398, $132.38, $133.89, $131.95
07/15/2016, $132.39, 2938325, $131.8, $132.75, $131.45
07/14/2016, $131.55, 3979332, $131.63, $131.9175, $130.2
07/13/2016, $130.11, 3058418, $131.28, $131.39, $129.37
07/12/2016, $130.81, 4317760, $132.8, $133, $130.33
07/11/2016, $132.04, 3924343, $130.84, $133.25, $130.8
07/08/2016, $130.09, 3597500, $128.6, $130.46, $127.66
07/07/2016, $127.17, 3050028, $126.92, $128.17, $126.26
07/06/2016, $126.96, 3978728, $127.25, $127.31, $123.96
07/05/2016, $126.97, 4821034, $128.43, $129, $126.63
07/01/2016, $129.69, 3247685, $129.54, $130.34, $129.16
06/30/2016, $129.87, 4109925, $127.08, $129.87, $127.08
06/29/2016, $126.99, 4916716, $125.49, $127.315, $124.16
06/28/2016, $123.89, 4437929, $124.5, $124.76, $122.7
06/27/2016, $122.7, 6195980, $125.68, $125.75, $122.35
06/24/2016, $126.52, 9684026, $128.14, $129.39, $126.21
06/23/2016, $133.55, 4103821, $133.91, $134.55, $132.73
06/22/2016, $131.77, 2640942, $132.1, $133.16, $131.58
06/21/2016, $131.52, 2839945, $133.19, $133.28, $131.485
06/20/2016, $132.75, 4331757, $131.36, $133.9, $131.21
06/17/2016, $129.82, 6739497, $129.83, $129.99, $128.81
06/16/2016, $129.37, 4064273, $129.32, $129.89, $126.9
06/15/2016, $130.16, 3324535, $130.88, $131.765, $129.97
06/14/2016, $130.5, 3716660, $129.63, $130.5999, $128.5
06/13/2016, $129.92, 3645022, $130.79, $131.51, $129.88
06/10/2016, $131.14, 3825246, $131.76, $132.12, $130.37
06/09/2016, $133.1, 3811067, $132.1, $133.82, $131.92
06/08/2016, $133, 3883712, $132.52, $133.53, $132.04
06/07/2016, $131.93, 4423598, $132.41, $133.39, $131.82
06/06/2016, $131.9, 6992029, $127.6, $132.08, $127.45
06/03/2016, $127.38, 5484667, $126.42, $127.58, $125.95
06/02/2016, $126.85, 4801906, $126.65, $127.03, $125.3201
06/01/2016, $126.41, 4678733, $126, $126.5, $124.78
05/31/2016, $126.15, 6890480, $129.88, $129.98, $126.04
05/27/2016, $129.22, 3043644, $128.96, $129.7, $128.83
05/26/2016, $129.31, 2586114, $128.48, $129.8965, $128.3185
05/25/2016, $128.86, 4656728, $128, $129.78, $127.37
05/24/2016, $127.5, 5101550, $127.76, $128.8057, $126.32
05/23/2016, $127.58, 3977125, $127.4, $128.41, $125.88
05/20/2016, $127.39, 3269212, $129.13, $129.25, $127.2117
05/19/2016, $128.08, 5054812, $130.24, $130.43, $127.085
05/18/2016, $130.99, 4059866, $132.45, $133.18, $130.3421
05/17/2016, $132.56, 4029542, $133.62, $134.49, $131.96
05/16/2016, $134.14, 3157078, $131.63, $134.41, $131.55
05/13/2016, $132.12, 3963267, $133.74, $134.94, $131.91
05/12/2016, $134.42, 4588258, $133.49, $135.04, $133.49
05/11/2016, $133, 3284133, $133.81, $134.99, $132.94
05/10/2016, $134.72, 3378345, $133.18, $135.24, $132.7913
05/09/2016, $132.1, 3427661, $132.8, $133.81, $131.82
05/06/2016, $133.26, 2463419, $132.11, $133.63, $131.76
05/05/2016, $132.08, 4199192, $131.73, $132.64, $131.12
05/04/2016, $130.89, 3339634, $131.59, $132.31, $130.53
05/03/2016, $132.49, 4028648, $132.7, $133.31, $131.46
05/02/2016, $134.01, 3703752, $134.38, $135, $133.2283
04/29/2016, $134.8, 3716644, $134.42, $135.23, $132.81
04/28/2016, $134.8, 4933312, $136.29, $137.72, $134.5
04/27/2016, $137.08, 6927332, $133.2, $137.89, $131.945
04/26/2016, $133.24, 6093048, $131.25, $133.27, $131.06
04/25/2016, $130.75, 4600056, $130.45, $131, $129.31
04/22/2016, $131.05, 3858040, $131.09, $131.83, $130.5
04/21/2016, $130.74, 4799186, $130.98, $132.64, $130.3
04/20/2016, $130.57, 6798653, $128.55, $131.36, $128.49
04/19/2016, $132.68, 2930678, $132.57, $133.85, $132.21
04/18/2016, $131.97, 3056073, $130.64, $132.25, $130.32
04/15/2016, $131.13, 5008598, $130.95, $131.5999, $130.68
04/14/2016, $130.85, 4527539, $131.5, $131.9499, $130.53
04/13/2016, $131.14, 3511133, $130.49, $131.5, $129.81
04/12/2016, $129.47, 4234105, $127.62, $130.38, $126.68
04/11/2016, $127.91, 3611538, $128.25, $129.9, $127.68
04/08/2016, $127.88, 3937146, $128.04, $130.02, $127.61
04/07/2016, $127, 4596050, $127, $128.94, $126.56
04/06/2016, $127.93, 3998013, $127.16, $128.04, $125.75
04/05/2016, $127.03, 4660141, $126.15, $128.59, $125.58
04/04/2016, $126.34, 5035239, $126.54, $127.9725, $125.88
04/01/2016, $126.96, 5327419, $126.23, $127.09, $125.11
03/31/2016, $126.94, 8758033, $128.09, $128.38, $125.25
03/30/2016, $128.58, 5945907, $131.48, $132.73, $128.02
03/29/2016, $130.88, 4909930, $129.83, $130.93, $128.18
03/28/2016, $131.29, 3349350, $132.53, $132.6197, $130.551
03/24/2016, $132.12, 4570543, $131.61, $132.23, $130.03
03/23/2016, $132.86, 4357834, $134.99, $135, $132.74
03/22/2016, $135.12, 4987534, $135.14, $136.1, $134.78
03/21/2016, $135.86, 5667857, $133.46, $136.78, $133.39
03/18/2016, $133.96, 9107874, $131.24, $134.68, $131.01
03/17/2016, $130.7, 5792829, $128.07, $131.6, $127.42
03/16/2016, $127.57, 5154502, $126.24, $128.13, $125.75
03/15/2016, $126.36, 3706924, $125.55, $126.37, $124.21
03/14/2016, $126.34, 4282861, $123.93, $127, $123.86
03/11/2016, $124.63, 3260093, $124.13, $125.5, $123.86
03/10/2016, $122.94, 4109739, $123.14, $123.823, $121.43
03/09/2016, $122.86, 3379341, $122.38, $123.26, $122.03
03/08/2016, $122.35, 5255687, $121.98, $122.97, $121.31
03/07/2016, $122.9, 4492717, $120.8, $123.32, $120.57
03/04/2016, $121.07, 4421438, $120.17, $122.23, $119.85
03/03/2016, $119.61, 3404498, $118.84, $119.73, $118.25
03/02/2016, $119.65, 4292150, $119.63, $120.75, $118.5
03/01/2016, $119.96, 4595366, $119.01, $120.9876, $118.25
02/29/2016, $118.18, 4569017, $118.12, $119.465, $117.5
02/26/2016, $118.16, 3757559, $117.75, $119.45, $117.5
02/25/2016, $116.82, 4666468, $116.35, $117.6, $115.78
02/24/2016, $115.59, 6853221, $115.37, $115.96, $112.51
02/23/2016, $116.9, 3761895, $116.97, $118.5, $115.93
02/22/2016, $117.39, 4930150, $116.55, $118.97, $116.03
02/19/2016, $115.16, 6768119, $117.31, $117.33, $114.42
02/18/2016, $117.57, 6483811, $116.91, $118.23, $116.68
02/17/2016, $116.34, 6612225, $114.03, $116.83, $113.99
02/16/2016, $112.6, 7587215, $109.73, $112.76, $109
02/12/2016, $108.63, 12972940, $105.12, $109.84, $105
02/11/2016, $108.44, 33732470, $113.18, $113.4, $102.1
02/10/2016, $116.36, 4880758, $118.16, $119.46, $116.27
02/09/2016, $118.88, 4136530, $117.98, $119.98, $117.425
02/08/2016, $119.47, 6450922, $120.67, $121.33, $117.25
02/05/2016, $122.56, 6186396, $123.63, $124.17, $121.03
02/04/2016, $123.61, 5833871, $121.12, $124.91, $121.12
02/03/2016, $121.87, 7360814, $118.8, $122.13, $117.15
02/02/2016, $117.52, 8644779, $119.69, $120.28, $117.37
02/01/2016, $121.56, 6812044, $119.64, $122.29, $118.65
01/29/2016, $120.13, 9194165, $118.14, $120.18, $118.02
01/28/2016, $118.01, 10707400, $117.1, $118.03, $115.06
01/27/2016, $116.58, 27930890, $119.9, $120.11, $115.02
01/26/2016, $128.01, 5430877, $124.98, $128.15, $124.5
01/25/2016, $124.01, 4548505, $124.6, $125.24, $123.4
01/22/2016, $124.61, 5259601, $124.42, $125.68, $123.32
01/21/2016, $123.4, 5544349, $122.77, $125.98, $121.54
01/20/2016, $122.14, 7635778, $124, $124.94, $119.82
01/19/2016, $126.06, 5281287, $127.06, $127.22, $125.11
01/15/2016, $125.63, 6663930, $125.8, $127.135, $124.51
01/14/2016, $129.2, 6517113, $129.59, $130.07, $125.814
01/13/2016, $128.12, 5069884, $132.7, $132.88, $127.75
01/12/2016, $131.92, 4166619, $131.58, $132.17, $129.64
01/11/2016, $130.21, 5547285, $130.85, $131, $128.92
01/08/2016, $129.99, 5769246, $133.7, $135.1, $129.8
01/07/2016, $133.01, 7010422, $136.38, $136.67, $132.51
01/06/2016, $138.83, 4251547, $138.83, $139.35, $137.26
01/05/2016, $141.07, 3349871, $140.99, $141.7, $139.77
01/04/2016, $140.5, 5715585, $141.38, $141.7, $139.43
12/31/2015, $144.59, 2104978, $145.96, $145.96, $144.5
12/30/2015, $146.41, 1614263, $147.22, $148, $146.01
12/29/2015, $147.35, 3133444, $145.06, $147.56, $145
12/28/2015, $144.54, 1974147, $143.26, $144.67, $142.845
12/24/2015, $143.53, 1184981, $143.6, $143.93, $143.36
12/23/2015, $144.06, 3349994, $143.08, $144.07, $142.81
12/22/2015, $142.38, 2786741, $141.72, $142.79, $140.5
12/21/2015, $140.9, 3742516, $140.21, $141.94, $139.7
12/18/2015, $139.58, 9906281, $144.41, $144.41, $138.89
12/17/2015, $145.56, 3440508, $148.85, $149.8, $145.5
12/16/2015, $148.11, 3308106, $147.98, $148.61, $146.23
12/15/2015, $146.53, 4695511, $145.66, $147.1, $144.12
12/14/2015, $143, 4834588, $144.5, $144.5, $141.46
12/11/2015, $144.62, 3682592, $145, $145.7, $143.72
12/10/2015, $146.41, 3273735, $144.62, $147.455, $144.16
12/09/2015, $144.24, 5115503, $144.6, $145.69, $142.271
12/08/2015, $144.99, 5020823, $146.82, $147.23, $144.65
12/07/2015, $148.45, 3412055, $148.3, $149.5, $147.32
12/04/2015, $148.5, 3892256, $146.35, $148.78, $146.09
12/03/2015, $145.56, 3004630, $147.05, $147.63, $144.28
12/02/2015, $146.96, 2644821, $147.55, $148.03, $146.38
12/01/2015, $147.74, 3439978, $146.54, $149.4, $146.47
11/30/2015, $145.45, 3125111, $146.97, $147.26, $145.36
11/27/2015, $146.95, 1282131, $147.5, $147.97, $146.68
11/25/2015, $147.43, 1852242, $149.04, $149.15, $147.38
11/24/2015, $148.65, 2623910, $147.49, $149.59, $147.215
11/23/2015, $148.34, 3182429, $149.39, $149.7, $147.71
11/20/2015, $149.4, 3210099, $149.84, $150.585, $149.12
11/19/2015, $149.24, 2492452, $148.79, $149.48, $148.26
11/18/2015, $148.28, 3097101, $146.24, $148.385, $146.23
11/17/2015, $146.08, 3025741, $145.29, $146.5931, $144.638
11/16/2015, $144.42, 2374323, $142.58, $144.5, $142.33
11/13/2015, $142.59, 3062916, $142.33, $143.89, $141.86
11/12/2015, $142.54, 3793851, $143, $144.4, $141.59
11/11/2015, $144.99, 1585573, $145.2, $145.83, $144.52
11/10/2015, $145.15, 2523799, $145.28, $146.14, $144.03
11/09/2015, $145.98, 2980833, $146.9, $147.48, $145.18
11/06/2015, $147.94, 2294024, $146.58, $148.17, $146.01
11/05/2015, $147.97, 2545211, $148.19, $148.84, $146.49
11/04/2015, $148.19, 2771452, $147.26, $148.76, $147.18
11/03/2015, $148.09, 2469097, $148.03, $148.46, $147.14
11/02/2015, $148.4, 2514484, $148.38, $149.47, $147.56
10/30/2015, $148.07, 3937465, $147.4, $149.6, $147.09
10/29/2015, $147.18, 3061845, $147.54, $147.869, $145.83
10/28/2015, $147.88, 4393556, $147.99, $148.81, $145.14
10/27/2015, $148.46, 3405182, $146.22, $148.99, $146.0101
10/26/2015, $146.7, 3143367, $146.21, $147.23, $145.55
10/23/2015, $146.7, 4686265, $147.37, $147.75, $144.91
10/22/2015, $146.31, 6966095, $142, $147.36, $141.93
10/21/2015, $141.19, 8976497, $141.7, $142.15, $136.61
10/20/2015, $138.88, 4197172, $137.94, $139.93, $137.58
10/19/2015, $138.42, 4020141, $137.6, $138.61, $136.39
10/16/2015, $137.6, 3173108, $137.43, $138.73, $136.52
10/15/2015, $137.39, 6362515, $135.16, $137.669, $135
10/14/2015, $134.22, 8746081, $139.75, $140.89, $133.58
10/13/2015, $140.29, 2337048, $139.44, $140.5, $139.43
10/12/2015, $140.68, 1939160, $139.93, $141.07, $139.32
10/09/2015, $139.7, 3062748, $139.07, $140.2399, $138.36
10/08/2015, $139.04, 2827396, $136.66, $139.35, $136.07
10/07/2015, $137.02, 3271470, $135.69, $137.73, $135.26
10/06/2015, $134.63, 3054466, $134.1, $135.54, $133.67
10/05/2015, $134.02, 4581336, $132.28, $134.15, $131.35
10/02/2015, $132.56, 3018706, $129, $132.59, $128.56
10/01/2015, $130.61, 2850888, $131.32, $131.789, $128.9801
09/30/2015, $130.95, 3062539, $130.27, $131.41, $129.621
09/29/2015, $128.75, 2934973, $128.11, $129.145, $127.47
09/28/2015, $128.13, 4153341, $130.44, $130.48, $128.03
09/25/2015, $131.01, 4147569, $131.57, $131.73, $129.28
09/24/2015, $129.75, 5289171, $130.72, $130.77, $127.18
09/23/2015, $131.67, 4898370, $134.66, $135, $131.61
09/22/2015, $133.99, 3461123, $134.49, $134.49, $132.52
09/21/2015, $136.02, 2458186, $136.42, $137.45, $134.94
09/18/2015, $136.09, 7290496, $135.75, $137.69, $134.4
09/17/2015, $137.45, 3371069, $137.36, $139.91, $136.94
09/16/2015, $137.2, 2500604, $136.26, $137.43, $136.0104
09/15/2015, $136.3, 3755744, $134.52, $137, $134.52
09/14/2015, $134.43, 2386792, $134.72, $135.13, $133.725
09/11/2015, $134.67, 2628223, $133.16, $134.86, $132.885
09/10/2015, $133.55, 2932190, $132.34, $134.57, $132.27
09/09/2015, $132.65, 4706593, $135.59, $136.25, $132.21
09/08/2015, $133.82, 3485302, $132.27, $133.99, $132
09/04/2015, $129.76, 3720996, $129.55, $130.49, $128.655
09/03/2015, $131.02, 3353309, $132.31, $132.35, $130.48
09/02/2015, $130.63, 4803678, $128.71, $130.67, $127.74
09/01/2015, $127.44, 5771316, $128.16, $128.99, $126.94
08/31/2015, $130.68, 4205587, $132.37, $132.7, $130.39
08/28/2015, $133.24, 4504290, $131.43, $133.72, $130.86
08/27/2015, $131.87, 5731487, $131.08, $132.36, $129.46
08/26/2015, $129.34, 6351849, $129.34, $129.76, $125.23
08/25/2015, $125.49, 7155394, $130, $130.72, $125.43
08/24/2015, $127.19, 9425508, $123.64, $135.5, $115.14
08/21/2015, $131.71, 7927571, $134.88, $135.0919, $131.46
08/20/2015, $137.02, 6582785, $141.62, $141.9, $136.9
08/19/2015, $142.72, 2966398, $143.42, $144.48, $142.32
08/18/2015, $144.6, 1953119, $144.39, $145.214, $143.82
08/17/2015, $144.44, 3740865, $144.6, $144.86, $142.93
08/14/2015, $145.09, 2924042, $144.61, $145.47, $143.76
08/13/2015, $144.81, 5121018, $142.03, $145.45, $141.53
08/12/2015, $142.43, 4394720, $142.55, $143.01, $139.86
08/11/2015, $144.05, 2816379, $144.14, $144.93, $143.28
08/10/2015, $145.86, 3425252, $143.79, $146.77, $143.78
08/07/2015, $142.42, 2953034, $143.22, $143.84, $141.7
08/06/2015, $143.82, 2448757, $144.7, $145.25, $143.42
08/05/2015, $144.95, 2917496, $143.9, $145.6, $143.77
08/04/2015, $143.54, 1964838, $143.55, $144.87, $143.0401
08/03/2015, $143.69, 3074862, $144.44, $144.75, $142.59
07/31/2015, $144.17, 3157987, $143.76, $144.92, $143.29
07/30/2015, $143.01, 2639652, $143.35, $143.92, $142.2056
07/29/2015, $144.14, 3260393, $142.48, $144.61, $142.37
07/28/2015, $141.81, 4133897, $141.61, $142.17, $139.51
07/27/2015, $141.03, 3516690, $143.22, $143.35, $140.8
07/24/2015, $144.06, 2451415, $145.81, $146.47, $143.98
07/23/2015, $146.11, 4056025, $147, $147.95, $145.79
07/22/2015, $146.47, 6218361, $148.9, $149.18, $145.11
07/21/2015, $145, 4441715, $146.59, $146.59, $144.22
07/20/2015, $146.72, 3016207, $147.11, $147.2, $145.9101
07/17/2015, $146.84, 3124082, $147.25, $147.4399, $146.0201
07/16/2015, $148.49, 2506569, $147.79, $148.7999, $147.77
07/15/2015, $146.89, 2653711, $147.75, $147.75, $146.48
07/14/2015, $147.75, 3369003, $146.76, $148.3, $146.445
07/13/2015, $146.62, 2194190, $145.96, $146.75, $145.6001
07/10/2015, $144.48, 2189841, $144.14, $145.19, $143.866
07/09/2015, $142.8, 2486779, $143.89, $144.2, $142.73
07/08/2015, $141.92, 3386130, $142.5, $143.15, $141.52
07/07/2015, $143.15, 3691474, $140.8, $143.44, $140.14
07/06/2015, $140.52, 2090971, $139.02, $140.73, $139
07/02/2015, $140.21, 2113702, $141.29, $141.52, $139.88
07/01/2015, $140.73, 3260688, $140.48, $141.14, $140.02
06/30/2015, $138.72, 3431226, $140.06, $140.06, $138.44
06/29/2015, $138.73, 3705779, $140.96, $141.32, $138.58
06/26/2015, $142.48, 3100540, $143.03, $143.04, $141.89
06/25/2015, $142.45, 2147836, $143.27, $143.76, $142.34
06/24/2015, $143, 3982116, $143.76, $144.8, $142.51
06/23/2015, $144.43, 2852681, $146.33, $146.45, $143.8
06/22/2015, $145.7, 2084081, $146.07, $146.21, $145.09
06/19/2015, $145.13, 4777482, $145.19, $146.1, $144.95
06/18/2015, $145.38, 3720800, $143.91, $146.53, $143.91
06/17/2015, $143.43, 2773047, $142.87, $144, $141.9
06/16/2015, $142.34, 2447775, $141.42, $143.58, $141.42
06/15/2015, $142.29, 2630428, $142.04, $142.59, $141.2777
06/12/2015, $142.8, 2392719, $142.62, $142.86, $141.09
06/11/2015, $142.96, 2914825, $142.01, $143.98, $141.75
06/10/2015, $141.62, 2778409, $140.68, $142.6, $140.29
06/09/2015, $140.1, 2646069, $140.5, $140.99, $139.9
06/08/2015, $140.64, 2756395, $140.24, $141.35, $140.2
06/05/2015, $140.73, 3213452, $141.04, $141.3689, $140.05
06/04/2015, $141.19, 3238877, $143.22, $143.23, $140.95
06/03/2015, $143.81, 3755468, $143.78, $145.059, $142.89
06/02/2015, $143.25, 4983317, $141.44, $144.46, $140.63
06/01/2015, $141.25, 3894145, $141.45, $142.05, $140.27
05/29/2015, $140.52, 6179898, $142.26, $142.26, $140.32
05/28/2015, $142.33, 3099498, $142.51, $145.29, $141.58
05/27/2015, $143, 2836696, $143.42, $143.7497, $142.58
05/26/2015, $142.8, 3464775, $144.34, $144.43, $142.16
05/22/2015, $144.81, 3875750, $147.26, $147.27, $144.8
05/21/2015, $147.35, 2676417, $146.56, $147.71, $146.1
05/20/2015, $146.42, 2100464, $147.14, $147.34, $146.1
05/19/2015, $147.05, 2363097, $147.18, $147.77, $146.73
05/18/2015, $146.71, 2153183, $146.88, $147.24, $146.3
05/15/2015, $146.88, 3368655, $148.05, $148.3, $146.34
05/14/2015, $147.96, 3495082, $146.88, $148.25, $146.6501
05/13/2015, $145.62, 2679687, $145.41, $146.529, $145.1006
05/12/2015, $145.43, 3542650, $144.94, $146.08, $144.01
05/11/2015, $145.89, 3963424, $145.55, $146.79, $145.13
05/08/2015, $145.46, 7067583, $143, $145.94, $142.98
05/07/2015, $141.49, 4866116, $140.56, $142.18, $140.48
05/06/2015, $141.04, 5309462, $143.01, $143.1499, $140.43
05/05/2015, $142.91, 3668671, $143.76, $144.695, $142.27
05/04/2015, $144.02, 8972057, $143.85, $144.79, $143.18
05/01/2015, $144.67, 3551406, $144.41, $145.07, $143.84
04/30/2015, $143.34, 4909376, $145.25, $145.94, $142.75
04/29/2015, $146.15, 4752741, $147.07, $147.4548, $145.9
04/28/2015, $147.51, 4352702, $147.9, $148.37, $146.01
04/27/2015, $147.8, 4599289, $148.59, $149, $147.71
04/24/2015, $148.4, 4888930, $149.54, $149.86, $148.02
04/23/2015, $149.87, 4076018, $150.83, $150.83, $149.73
04/22/2015, $151.19, 8468824, $152.36, $153, $148.85
04/21/2015, $153.33, 3765549, $153.51, $154.09, $152
04/20/2015, $152.67, 3168948, $151.06, $153.55, $151.01
04/17/2015, $149.6, 4660333, $150.88, $151.43, $149.44
04/16/2015, $151.97, 2555219, $151.66, $152.53, $151.05
04/15/2015, $152.43, 3683454, $154.37, $154.37, $152.21
04/14/2015, $153.21, 2845791, $152.93, $153.54, $151.59
04/13/2015, $153.24, 3033722, $153.79, $155.5, $152.961
04/10/2015, $154.38, 3182905, $153.55, $154.9633, $153.25
04/09/2015, $153.42, 3966515, $152.62, $153.67, $151.6264
04/08/2015, $153.36, 2761326, $152.19, $153.5, $152.19
04/07/2015, $152.32, 4297283, $151.27, $153.5, $151.14
04/06/2015, $150.93, 3367184, $148.15, $151.45, $148
04/02/2015, $149.28, 2933994, $149.14, $150.5, $148.312
04/01/2015, $148.64, 4162571, $149.97, $150.02, $146.82
03/31/2015, $150.08, 2974599, $152.23, $152.25, $149.94
